RajagopalFreeFall,0,2023-11-01,4.503159406
RajagopalFreeFall,0,2023-11-01,4.505999411
RajagopalFreeFall,0,2023-11-01,4.50892157
RajagopalFreeFall,0,2023-11-01,4.509276021
RajagopalFreeFall,0,2023-11-01,4.512028267
RajagopalFreeFall,0,2023-11-01,4.512398514
RajagopalFreeFall,0,2023-11-01,4.517385419
RajagopalFreeFall,0,2023-11-01,4.517774027
RajagopalFreeFall,0,2023-11-01,4.520457565
RajagopalFreeFall,0,2023-11-01,4.520990859
RajagopalFreeFall,0,2023-11-01,4.521703136
RajagopalFreeFall,0,2023-11-01,4.521894393
RajagopalFreeFall,0,2023-11-01,4.524095041
RajagopalFreeFall,0,2023-11-01,4.526516012
RajagopalFreeFall,0,2023-11-01,4.527815122
RajagopalFreeFall,0,2023-11-01,4.528644388
RajagopalFreeFall,0,2023-11-01,4.52920944
RajagopalFreeFall,0,2023-11-01,4.530534476
RajagopalFreeFall,0,2023-11-01,4.534524325
RajagopalFreeFall,0,2023-11-01,4.592953332
RajagopalFreeFall,0,2023-11-01,4.59628016
RajagopalFreeFall,0,2023-11-01,4.601757172
RajagopalFreeFall,0,2023-11-01,4.603093523
RajagopalFreeFall,0,2023-11-01,4.616600302
RajagopalFreeFall,0,2023-11-01,4.617100088
RajagopalFreeFall,0,2023-11-01,4.619145841
RajagopalFreeFall,0,2023-11-01,4.623168101
RajagopalFreeFall,0,2023-11-01,4.626274513
RajagopalFreeFall,0,2023-11-01,4.636586534
RajagopalFreeFall,0,2023-11-01,4.665691917
RajagopalFreeFall,0,2023-11-01,4.677190698
RajagopalFreeFall,0,2023-11-01,4.688776771
RajagopalFreeFall,0,2023-11-01,4.689557351
RajagopalFreeFall,0,2023-11-01,4.689808494
RajagopalFreeFall,0,2023-11-01,4.694330081
RajagopalFreeFall,0,2023-11-01,4.699378362
RajagopalFreeFall,0,2023-11-01,4.709560565
RajagopalFreeFall,0,2023-11-01,4.710564908
RajagopalFreeFall,0,2023-11-01,4.730764792
RajagopalFreeFall,0,2023-11-01,4.731507363
RajagopalFreeFall,0,2023-11-01,4.732304782
RajagopalFreeFall,0,2023-11-01,4.734144378
RajagopalFreeFall,0,2023-11-01,4.736736138
RajagopalFreeFall,0,2023-11-01,4.74812425
RajagopalFreeFall,0,2023-11-01,4.749891795
RajagopalFreeFall,0,2023-11-01,4.7515584749999995
RajagopalFreeFall,0,2023-11-01,4.752028134
RajagopalFreeFall,0,2023-11-01,4.772449964
RajagopalFreeFall,0,2023-11-01,4.774504469
RajagopalContact,-7,2023-10-25,6.418186816
RajagopalContact,-7,2023-10-25,6.450447146
RajagopalContact,-7,2023-10-25,6.458924134
RajagopalContact,-7,2023-10-25,6.460796494
RajagopalContact,-7,2023-10-25,6.471494475
RajagopalContact,-7,2023-10-25,6.4894365050000005
RajagopalContact,-7,2023-10-25,6.492633469
RajagopalContact,-7,2023-10-25,6.554023923
RajagopalContact,-7,2023-10-25,6.571120115
RajagopalContact,-7,2023-10-25,6.573772441
RajagopalContact,-7,2023-10-25,6.577815718
RajagopalContact,-7,2023-10-25,6.580048928
RajagopalContact,-7,2023-10-25,6.582267122
RajagopalContact,-7,2023-10-25,6.586090038
RajagopalContact,-7,2023-10-25,6.589565314
RajagopalContact,-7,2023-10-25,6.593377364
RajagopalContact,-7,2023-10-25,6.604537564
RajagopalContact,-7,2023-10-25,6.606821568
RajagopalContact,-7,2023-10-25,6.609368615
RajagopalContact,-7,2023-10-25,6.613823126
RajagopalContact,-7,2023-10-25,6.616798688
RajagopalContact,-7,2023-10-25,6.617704896
RajagopalContact,-7,2023-10-25,6.658870337
RajagopalContact,-7,2023-10-25,6.659112725
RajagopalContact,-7,2023-10-25,6.6610739599999995
RajagopalContact,-7,2023-10-25,6.662104973
RajagopalContact,-7,2023-10-25,6.6649156640000005
RajagopalContact,-7,2023-10-25,6.676335966
RajagopalContact,-7,2023-10-25,6.678305663
RajagopalContact,-7,2023-10-25,6.689757191
RajagopalContact,-7,2023-10-25,6.716067785
RajagopalContact,-7,2023-10-25,6.736617956
RajagopalContact,-7,2023-10-25,6.743672544
RajagopalContact,-7,2023-10-25,6.765747148
RajagopalContact,-7,2023-10-25,6.769935373
RajagopalContact,-7,2023-10-25,6.77236204
RajagopalContact,-7,2023-10-25,6.772953258
RajagopalContact,-7,2023-10-25,6.773207726
RajagopalContact,-7,2023-10-25,6.773928006
RajagopalContact,-7,2023-10-25,6.775170915
RajagopalContact,-7,2023-10-25,6.776295994
RajagopalContact,-7,2023-10-25,6.781500258
RajagopalContact,-7,2023-10-25,6.781861508
RajagopalContact,-7,2023-10-25,6.783785187
RajagopalContact,-7,2023-10-25,6.788435748
RajagopalContact,-7,2023-10-25,6.791917443
RajagopalContact,-7,2023-10-25,6.797017201
RajagopalContact,-7,2023-10-25,6.799792769
RajagopalContact,-7,2023-10-25,6.802389941
RajagopalContact,-7,2023-10-25,6.810085159
RajagopalFreeFall,-7,2023-10-25,4.48050332
RajagopalFreeFall,-7,2023-10-25,4.482977079
RajagopalFreeFall,-7,2023-10-25,4.483089003
RajagopalFreeFall,-7,2023-10-25,4.483726897
RajagopalFreeFall,-7,2023-10-25,4.483923138
RajagopalFreeFall,-7,2023-10-25,4.48676301
RajagopalFreeFall,-7,2023-10-25,4.49246923
RajagopalFreeFall,-7,2023-10-25,4.568577092
RajagopalFreeFall,-7,2023-10-25,4.572457344
RajagopalFreeFall,-7,2023-10-25,4.575559261
RajagopalFreeFall,-7,2023-10-25,4.577439826
RajagopalFreeFall,-7,2023-10-25,4.578250417
RajagopalFreeFall,-7,2023-10-25,4.578643398
RajagopalFreeFall,-7,2023-10-25,4.582326232
RajagopalFreeFall,-7,2023-10-25,4.58599188
RajagopalFreeFall,-7,2023-10-25,4.589400422
RajagopalFreeFall,-7,2023-10-25,4.594592459
RajagopalFreeFall,-7,2023-10-25,4.594705159
RajagopalFreeFall,-7,2023-10-25,4.634382664
RajagopalFreeFall,-7,2023-10-25,4.635169529
RajagopalFreeFall,-7,2023-10-25,4.637103508
RajagopalFreeFall,-7,2023-10-25,4.640913649
RajagopalFreeFall,-7,2023-10-25,4.64147862
RajagopalFreeFall,-7,2023-10-25,4.647734403
RajagopalFreeFall,-7,2023-10-25,4.64817119
RajagopalFreeFall,-7,2023-10-25,4.648177631
RajagopalFreeFall,-7,2023-10-25,4.653582983
RajagopalFreeFall,-7,2023-10-25,4.6546363280000005
RajagopalFreeFall,-7,2023-10-25,4.655866714
RajagopalFreeFall,-7,2023-10-25,4.656206997
RajagopalFreeFall,-7,2023-10-25,4.659837416
RajagopalFreeFall,-7,2023-10-25,4.662562045
RajagopalFreeFall,-7,2023-10-25,4.665338861
RajagopalFreeFall,-7,2023-10-25,4.666151464
RajagopalFreeFall,-7,2023-10-25,4.673559567
RajagopalFreeFall,-7,2023-10-25,4.6827452659999995
RajagopalFreeFall,-7,2023-10-25,4.6950837
RajagopalFreeFall,-7,2023-10-25,4.699001139
RajagopalFreeFall,-7,2023-10-25,4.700096944
RajagopalFreeFall,-7,2023-10-25,4.700235672
RajagopalFreeFall,-7,2023-10-25,4.703318075
RajagopalFreeFall,-7,2023-10-25,4.703562758
RajagopalFreeFall,-7,2023-10-25,4.704867193
RajagopalFreeFall,-7,2023-10-25,4.706970777
RajagopalFreeFall,-7,2023-10-25,4.708620177
RajagopalFreeFall,-7,2023-10-25,4.70928446
RajagopalFreeFall,-7,2023-10-25,4.7113936
RajagopalFreeFall,-7,2023-10-25,4.712363142
RajagopalFreeFall,-7,2023-10-25,4.713018713
RajagopalFreeFall,-7,2023-10-25,4.723983533
RajagopalContact,-1048,2020-12-18,8.645659030000001
RajagopalContact,-1048,2020-12-18,8.649548049
RajagopalContact,-1048,2020-12-18,8.652206945
RajagopalContact,-1048,2020-12-18,8.659575504
RajagopalContact,-1048,2020-12-18,8.663917227
RajagopalContact,-1048,2020-12-18,8.669009791
RajagopalContact,-1048,2020-12-18,8.672892132
RajagopalContact,-1048,2020-12-18,8.675021054
RajagopalContact,-1048,2020-12-18,8.67847098
RajagopalContact,-1048,2020-12-18,8.68115696
RajagopalContact,-1048,2020-12-18,8.682436338
RajagopalContact,-1048,2020-12-18,8.688103516
RajagopalContact,-1048,2020-12-18,8.69186564
RajagopalContact,-1048,2020-12-18,8.692836152
RajagopalContact,-1048,2020-12-18,8.698996707
RajagopalContact,-1048,2020-12-18,8.700645127
RajagopalContact,-1048,2020-12-18,8.712047017
RajagopalContact,-1048,2020-12-18,8.712546248
RajagopalContact,-1048,2020-12-18,8.714457813
RajagopalContact,-1048,2020-12-18,8.718400494
RajagopalContact,-1048,2020-12-18,8.718898933
RajagopalContact,-1048,2020-12-18,8.813628054
RajagopalContact,-1048,2020-12-18,8.825350884
RajagopalContact,-1048,2020-12-18,8.828952123
RajagopalContact,-1048,2020-12-18,8.841108371
RajagopalContact,-1048,2020-12-18,8.851808835
RajagopalContact,-1048,2020-12-18,8.852097507
RajagopalContact,-1048,2020-12-18,8.855514375
RajagopalContact,-1048,2020-12-18,8.860216588
RajagopalContact,-1048,2020-12-18,8.863028624
RajagopalContact,-1048,2020-12-18,8.863131822
RajagopalContact,-1048,2020-12-18,8.863610473
RajagopalContact,-1048,2020-12-18,8.866033866
RajagopalContact,-1048,2020-12-18,8.872047473
RajagopalContact,-1048,2020-12-18,8.872712709
RajagopalContact,-1048,2020-12-18,8.874690728000001
RajagopalContact,-1048,2020-12-18,8.881537855
RajagopalContact,-1048,2020-12-18,8.889812195
RajagopalContact,-1048,2020-12-18,8.894434142
RajagopalContact,-1048,2020-12-18,8.972214862
RajagopalContact,-1048,2020-12-18,9.000216604
RajagopalContact,-1048,2020-12-18,9.00630669
RajagopalContact,-1048,2020-12-18,9.007730589
RajagopalContact,-1048,2020-12-18,9.011501071
RajagopalContact,-1048,2020-12-18,9.01269932
RajagopalContact,-1048,2020-12-18,9.020095175
RajagopalContact,-1048,2020-12-18,9.02069096
RajagopalContact,-1048,2020-12-18,9.037641029
RajagopalContact,-1048,2020-12-18,9.120094522
RajagopalContact,-1048,2020-12-18,9.140247767
RajagopalFreeFall,-1048,2020-12-18,5.755122467
RajagopalFreeFall,-1048,2020-12-18,5.760862269
RajagopalFreeFall,-1048,2020-12-18,5.760929891
RajagopalFreeFall,-1048,2020-12-18,5.762655253
RajagopalFreeFall,-1048,2020-12-18,5.763207308
RajagopalFreeFall,-1048,2020-12-18,5.763402655
RajagopalFreeFall,-1048,2020-12-18,5.765675539
RajagopalFreeFall,-1048,2020-12-18,5.767244427
RajagopalFreeFall,-1048,2020-12-18,5.767249507
RajagopalFreeFall,-1048,2020-12-18,5.773727411
RajagopalFreeFall,-1048,2020-12-18,5.774882299
RajagopalFreeFall,-1048,2020-12-18,5.778305515
RajagopalFreeFall,-1048,2020-12-18,5.77977156
RajagopalFreeFall,-1048,2020-12-18,5.780877613
RajagopalFreeFall,-1048,2020-12-18,5.786261687
RajagopalFreeFall,-1048,2020-12-18,5.78923265
RajagopalFreeFall,-1048,2020-12-18,5.789245996
RajagopalFreeFall,-1048,2020-12-18,5.792749243
RajagopalFreeFall,-1048,2020-12-18,5.795169415
RajagopalFreeFall,-1048,2020-12-18,5.80437768
RajagopalFreeFall,-1048,2020-12-18,5.811466413
RajagopalFreeFall,-1048,2020-12-18,5.8713587050000005
RajagopalFreeFall,-1048,2020-12-18,5.87239022
RajagopalFreeFall,-1048,2020-12-18,5.8758151210000005
RajagopalFreeFall,-1048,2020-12-18,5.880746898
RajagopalFreeFall,-1048,2020-12-18,5.883157174
RajagopalFreeFall,-1048,2020-12-18,5.883995785
RajagopalFreeFall,-1048,2020-12-18,5.887215403
RajagopalFreeFall,-1048,2020-12-18,5.889338914
RajagopalFreeFall,-1048,2020-12-18,5.895744908
RajagopalFreeFall,-1048,2020-12-18,5.896073069
RajagopalFreeFall,-1048,2020-12-18,5.897513405
RajagopalFreeFall,-1048,2020-12-18,5.899438033
RajagopalFreeFall,-1048,2020-12-18,5.901015045
RajagopalFreeFall,-1048,2020-12-18,5.902083205
RajagopalFreeFall,-1048,2020-12-18,5.903002464
RajagopalFreeFall,-1048,2020-12-18,5.906256307
RajagopalFreeFall,-1048,2020-12-18,5.906541427
RajagopalFreeFall,-1048,2020-12-18,5.907520386
RajagopalFreeFall,-1048,2020-12-18,5.912290014
RajagopalFreeFall,-1048,2020-12-18,5.915251176
RajagopalFreeFall,-1048,2020-12-18,5.9229348
RajagopalFreeFall,-1048,2020-12-18,5.964631732
RajagopalFreeFall,-1048,2020-12-18,5.96551564
RajagopalFreeFall,-1048,2020-12-18,5.9732920830000005
RajagopalFreeFall,-1048,2020-12-18,5.996834244
RajagopalFreeFall,-1048,2020-12-18,6.029110055
RajagopalFreeFall,-1048,2020-12-18,6.038205019
RajagopalFreeFall,-1048,2020-12-18,6.046736944
RajagopalFreeFall,-1048,2020-12-18,6.063962882
RajagopalContact,-1005,2021-01-30,8.675958428
RajagopalContact,-1005,2021-01-30,8.678018879
RajagopalContact,-1005,2021-01-30,8.68237768
RajagopalContact,-1005,2021-01-30,8.683105028
RajagopalContact,-1005,2021-01-30,8.68331057
RajagopalContact,-1005,2021-01-30,8.685222916
RajagopalContact,-1005,2021-01-30,8.686695888
RajagopalContact,-1005,2021-01-30,8.689309024
RajagopalContact,-1005,2021-01-30,8.690863114
RajagopalContact,-1005,2021-01-30,8.693828728
RajagopalContact,-1005,2021-01-30,8.695604876
RajagopalContact,-1005,2021-01-30,8.697304931
RajagopalContact,-1005,2021-01-30,8.69789866
RajagopalContact,-1005,2021-01-30,8.699859979
RajagopalContact,-1005,2021-01-30,8.702319098
RajagopalContact,-1005,2021-01-30,8.706515801
RajagopalContact,-1005,2021-01-30,8.7139195
RajagopalContact,-1005,2021-01-30,8.719013818
RajagopalContact,-1005,2021-01-30,8.727955674
RajagopalContact,-1005,2021-01-30,8.735576502
RajagopalContact,-1005,2021-01-30,8.73615434
RajagopalContact,-1005,2021-01-30,8.835390312
RajagopalContact,-1005,2021-01-30,8.865098041
RajagopalContact,-1005,2021-01-30,8.865354093
RajagopalContact,-1005,2021-01-30,8.867598942
RajagopalContact,-1005,2021-01-30,8.876375156
RajagopalContact,-1005,2021-01-30,8.883172855
RajagopalContact,-1005,2021-01-30,8.88652109
RajagopalContact,-1005,2021-01-30,8.903259906
RajagopalContact,-1005,2021-01-30,8.983379447
RajagopalContact,-1005,2021-01-30,8.990049558
RajagopalContact,-1005,2021-01-30,9.003702127
RajagopalContact,-1005,2021-01-30,9.010453298
RajagopalContact,-1005,2021-01-30,9.01906179
RajagopalContact,-1005,2021-01-30,9.022158442
RajagopalContact,-1005,2021-01-30,9.044038446
RajagopalContact,-1005,2021-01-30,9.044582027
RajagopalContact,-1005,2021-01-30,9.049902502
RajagopalContact,-1005,2021-01-30,9.051117231
RajagopalContact,-1005,2021-01-30,9.05341768
RajagopalContact,-1005,2021-01-30,9.054258828
RajagopalContact,-1005,2021-01-30,9.094357638
RajagopalContact,-1005,2021-01-30,9.094581669
RajagopalContact,-1005,2021-01-30,9.117435416
RajagopalContact,-1005,2021-01-30,9.120582224
RajagopalContact,-1005,2021-01-30,9.121066845
RajagopalContact,-1005,2021-01-30,9.12676783
RajagopalContact,-1005,2021-01-30,9.127749743
RajagopalContact,-1005,2021-01-30,9.144630272
RajagopalContact,-1005,2021-01-30,9.149984375
RajagopalFreeFall,-1005,2021-01-30,5.75738126
RajagopalFreeFall,-1005,2021-01-30,5.759042537
RajagopalFreeFall,-1005,2021-01-30,5.7624271369999995
RajagopalFreeFall,-1005,2021-01-30,5.764717447
RajagopalFreeFall,-1005,2021-01-30,5.7657276809999995
RajagopalFreeFall,-1005,2021-01-30,5.771971185
RajagopalFreeFall,-1005,2021-01-30,5.773393023
RajagopalFreeFall,-1005,2021-01-30,5.773821262
RajagopalFreeFall,-1005,2021-01-30,5.774589136
RajagopalFreeFall,-1005,2021-01-30,5.7765407060000005
RajagopalFreeFall,-1005,2021-01-30,5.77772533
RajagopalFreeFall,-1005,2021-01-30,5.778105589
RajagopalFreeFall,-1005,2021-01-30,5.780352262
RajagopalFreeFall,-1005,2021-01-30,5.784163597
RajagopalFreeFall,-1005,2021-01-30,5.888320345
RajagopalFreeFall,-1005,2021-01-30,5.888376556
RajagopalFreeFall,-1005,2021-01-30,5.891646014
RajagopalFreeFall,-1005,2021-01-30,5.894542621
RajagopalFreeFall,-1005,2021-01-30,5.896168706
RajagopalFreeFall,-1005,2021-01-30,5.896558555
RajagopalFreeFall,-1005,2021-01-30,5.901431678
RajagopalFreeFall,-1005,2021-01-30,5.901497459
RajagopalFreeFall,-1005,2021-01-30,5.904521048
RajagopalFreeFall,-1005,2021-01-30,5.921810331
RajagopalFreeFall,-1005,2021-01-30,5.96523838
RajagopalFreeFall,-1005,2021-01-30,5.965694023
RajagopalFreeFall,-1005,2021-01-30,5.967686817
RajagopalFreeFall,-1005,2021-01-30,5.97193065
RajagopalFreeFall,-1005,2021-01-30,5.973319125
RajagopalFreeFall,-1005,2021-01-30,5.978053105
RajagopalFreeFall,-1005,2021-01-30,5.9785209120000005
RajagopalFreeFall,-1005,2021-01-30,5.988687139
RajagopalFreeFall,-1005,2021-01-30,5.988857982
RajagopalFreeFall,-1005,2021-01-30,5.990100517
RajagopalFreeFall,-1005,2021-01-30,5.990681822
RajagopalFreeFall,-1005,2021-01-30,6.001700975
RajagopalFreeFall,-1005,2021-01-30,6.002397665
RajagopalFreeFall,-1005,2021-01-30,6.026321743
RajagopalFreeFall,-1005,2021-01-30,6.028280939
RajagopalFreeFall,-1005,2021-01-30,6.030413409
RajagopalFreeFall,-1005,2021-01-30,6.032058092
RajagopalFreeFall,-1005,2021-01-30,6.035431384
RajagopalFreeFall,-1005,2021-01-30,6.036487229
RajagopalFreeFall,-1005,2021-01-30,6.04186921
RajagopalFreeFall,-1005,2021-01-30,6.044285373
RajagopalFreeFall,-1005,2021-01-30,6.046354058
RajagopalFreeFall,-1005,2021-01-30,6.046584758
RajagopalFreeFall,-1005,2021-01-30,6.046627318
RajagopalFreeFall,-1005,2021-01-30,6.053730658
RajagopalFreeFall,-1005,2021-01-30,6.058423516
RajagopalContact,-952,2021-03-24,8.619048447
RajagopalContact,-952,2021-03-24,8.622631801
RajagopalContact,-952,2021-03-24,8.643977968
RajagopalContact,-952,2021-03-24,8.650247443
RajagopalContact,-952,2021-03-24,8.658572022
RajagopalContact,-952,2021-03-24,8.660662
RajagopalContact,-952,2021-03-24,8.682894154
RajagopalContact,-952,2021-03-24,8.72452128
RajagopalContact,-952,2021-03-24,8.742753082
RajagopalContact,-952,2021-03-24,8.79651442
RajagopalContact,-952,2021-03-24,8.802383953
RajagopalContact,-952,2021-03-24,8.805985377
RajagopalContact,-952,2021-03-24,8.808159275
RajagopalContact,-952,2021-03-24,8.812130491
RajagopalContact,-952,2021-03-24,8.814370121
RajagopalContact,-952,2021-03-24,8.823449794
RajagopalContact,-952,2021-03-24,8.827324129
RajagopalContact,-952,2021-03-24,8.831611397
RajagopalContact,-952,2021-03-24,8.83452562
RajagopalContact,-952,2021-03-24,8.834611619
RajagopalContact,-952,2021-03-24,8.841071176
RajagopalContact,-952,2021-03-24,8.843064466
RajagopalContact,-952,2021-03-24,8.843065562
RajagopalContact,-952,2021-03-24,8.843308748
RajagopalContact,-952,2021-03-24,8.843788318
RajagopalContact,-952,2021-03-24,8.845422375
RajagopalContact,-952,2021-03-24,8.852219626
RajagopalContact,-952,2021-03-24,8.854311663
RajagopalContact,-952,2021-03-24,8.856046341
RajagopalContact,-952,2021-03-24,8.858750125
RajagopalContact,-952,2021-03-24,8.859995674
RajagopalContact,-952,2021-03-24,8.868672855
RajagopalContact,-952,2021-03-24,8.870733571
RajagopalContact,-952,2021-03-24,8.879743273999999
RajagopalContact,-952,2021-03-24,8.885030001
RajagopalContact,-952,2021-03-24,8.887129837
RajagopalContact,-952,2021-03-24,8.888304412
RajagopalContact,-952,2021-03-24,8.895947532
RajagopalContact,-952,2021-03-24,8.921363844
RajagopalContact,-952,2021-03-24,8.938104148
RajagopalContact,-952,2021-03-24,8.958505658
RajagopalContact,-952,2021-03-24,8.958629597
RajagopalContact,-952,2021-03-24,8.961170907
RajagopalContact,-952,2021-03-24,8.977319208
RajagopalContact,-952,2021-03-24,8.978284205
RajagopalContact,-952,2021-03-24,8.988377042
RajagopalContact,-952,2021-03-24,8.991030377
RajagopalContact,-952,2021-03-24,9.000687518
RajagopalContact,-952,2021-03-24,9.025686456
RajagopalContact,-952,2021-03-24,9.15527484
RajagopalFreeFall,-952,2021-03-24,5.723488107
RajagopalFreeFall,-952,2021-03-24,5.738476691
RajagopalFreeFall,-952,2021-03-24,5.746263553
RajagopalFreeFall,-952,2021-03-24,5.752622298
RajagopalFreeFall,-952,2021-03-24,5.7714541740000005
RajagopalFreeFall,-952,2021-03-24,5.8298115809999995
RajagopalFreeFall,-952,2021-03-24,5.830267237
RajagopalFreeFall,-952,2021-03-24,5.830929214
RajagopalFreeFall,-952,2021-03-24,5.831401176
RajagopalFreeFall,-952,2021-03-24,5.835837929
RajagopalFreeFall,-952,2021-03-24,5.83678521
RajagopalFreeFall,-952,2021-03-24,5.837151668
RajagopalFreeFall,-952,2021-03-24,5.84187743
RajagopalFreeFall,-952,2021-03-24,5.842730787
RajagopalFreeFall,-952,2021-03-24,5.843859134
RajagopalFreeFall,-952,2021-03-24,5.845063199
RajagopalFreeFall,-952,2021-03-24,5.845521538
RajagopalFreeFall,-952,2021-03-24,5.846806642
RajagopalFreeFall,-952,2021-03-24,5.85000845
RajagopalFreeFall,-952,2021-03-24,5.852179567
RajagopalFreeFall,-952,2021-03-24,5.857125147
RajagopalFreeFall,-952,2021-03-24,5.857272086
RajagopalFreeFall,-952,2021-03-24,5.861956114
RajagopalFreeFall,-952,2021-03-24,5.862181761
RajagopalFreeFall,-952,2021-03-24,5.863928981
RajagopalFreeFall,-952,2021-03-24,5.863968897
RajagopalFreeFall,-952,2021-03-24,5.864003833
RajagopalFreeFall,-952,2021-03-24,5.867374377
RajagopalFreeFall,-952,2021-03-24,5.870099406
RajagopalFreeFall,-952,2021-03-24,5.875657409
RajagopalFreeFall,-952,2021-03-24,5.875926952
RajagopalFreeFall,-952,2021-03-24,5.877512803
RajagopalFreeFall,-952,2021-03-24,5.918235679
RajagopalFreeFall,-952,2021-03-24,5.919124873
RajagopalFreeFall,-952,2021-03-24,5.9288684400000005
RajagopalFreeFall,-952,2021-03-24,5.931925295
RajagopalFreeFall,-952,2021-03-24,5.9332733300000005
RajagopalFreeFall,-952,2021-03-24,5.93450408
RajagopalFreeFall,-952,2021-03-24,5.935793612
RajagopalFreeFall,-952,2021-03-24,5.936803581
RajagopalFreeFall,-952,2021-03-24,5.940387002
RajagopalFreeFall,-952,2021-03-24,5.940388845
RajagopalFreeFall,-952,2021-03-24,5.940805426
RajagopalFreeFall,-952,2021-03-24,5.944038949
RajagopalFreeFall,-952,2021-03-24,5.9577958330000005
RajagopalFreeFall,-952,2021-03-24,5.98260888
RajagopalFreeFall,-952,2021-03-24,5.9919393549999995
RajagopalFreeFall,-952,2021-03-24,5.991972358
RajagopalFreeFall,-952,2021-03-24,5.993589998
RajagopalFreeFall,-952,2021-03-24,6.008042398
RajagopalContact,-886,2021-05-29,8.619844176
RajagopalContact,-886,2021-05-29,8.632795837
RajagopalContact,-886,2021-05-29,8.648659325
RajagopalContact,-886,2021-05-29,8.654907523
RajagopalContact,-886,2021-05-29,8.656215809
RajagopalContact,-886,2021-05-29,8.66604263
RajagopalContact,-886,2021-05-29,8.66885467
RajagopalContact,-886,2021-05-29,8.73164893
RajagopalContact,-886,2021-05-29,8.804143131
RajagopalContact,-886,2021-05-29,8.81483997
RajagopalContact,-886,2021-05-29,8.82345742
RajagopalContact,-886,2021-05-29,8.836361372
RajagopalContact,-886,2021-05-29,8.837094279
RajagopalContact,-886,2021-05-29,8.839124475
RajagopalContact,-886,2021-05-29,8.850134092
RajagopalContact,-886,2021-05-29,8.850977988
RajagopalContact,-886,2021-05-29,8.949573037
RajagopalContact,-886,2021-05-29,8.954201549
RajagopalContact,-886,2021-05-29,8.954210221
RajagopalContact,-886,2021-05-29,8.9602379
RajagopalContact,-886,2021-05-29,8.961826096
RajagopalContact,-886,2021-05-29,8.963444802
RajagopalContact,-886,2021-05-29,8.969906422
RajagopalContact,-886,2021-05-29,8.976495395
RajagopalContact,-886,2021-05-29,8.977587234
RajagopalContact,-886,2021-05-29,8.980973002
RajagopalContact,-886,2021-05-29,8.985567905
RajagopalContact,-886,2021-05-29,8.989432895
RajagopalContact,-886,2021-05-29,8.993738243
RajagopalContact,-886,2021-05-29,9.045712727
RajagopalContact,-886,2021-05-29,9.05390579
RajagopalContact,-886,2021-05-29,9.055815612
RajagopalContact,-886,2021-05-29,9.060260898
RajagopalContact,-886,2021-05-29,9.063143146
RajagopalContact,-886,2021-05-29,9.069304854
RajagopalContact,-886,2021-05-29,9.075067792
RajagopalContact,-886,2021-05-29,9.080159138
RajagopalContact,-886,2021-05-29,9.083910416
RajagopalContact,-886,2021-05-29,9.094173303
RajagopalContact,-886,2021-05-29,9.097983805
RajagopalContact,-886,2021-05-29,9.098538823
RajagopalContact,-886,2021-05-29,9.100239187
RajagopalContact,-886,2021-05-29,9.10068407
RajagopalContact,-886,2021-05-29,9.101779788
